,Name,Address,LevelNo,LotSize,SPADate,ActualPrice,PredictedPrice
4846,SRI PUTRAMAS,"C-21-3, JALAN PUTRAMAS 1, OFF JALAN KUCHING",21,1098,2017-09-12,445000,487523.8125
29069,NOVA 2,"1-3-24, NOVA II, JALAN 34/38A",3,893,2017-09-12,368000,351598.625
31590,2 HAMPSHIRE,"13A-2, PERSIARAN HAMPSHIRE",13,2368,2017-09-12,1580000,1841673.25
10057,28 MONT KIARA,"B1-22-1, JALAN KIARA",22,2540,2017-09-12,1900000,1946415.625
6928,VIPOD SUITES,"A-11-2, JALAN KIA PENG",11,1302,2017-09-12,1800000,1708258.375
28376,PLATINUM HILL PV3,"A-12-1, JALAN MELATI UTAMA 3",12,1270,2017-09-12,500000,488515.59375
35610,SELANGOR MANSION,"1419, JALAN MASJID INDIA",5,877,2017-09-12,190000,203186.359375
25128,1 SENTUL,"A-15-02, JALAN SENTUL RIA",15,1066,2017-09-12,655000,531923.875
32151,LAMAN SCENARIA KIARA,"B-27-05, JALAN 6/38A",27,1019,2017-09-12,580000,671117.6875
38504,MAXIM RESIDENCES,"B-12-1, JALAN 9",12,854,2017-09-13,400000,573056.0
2437,SENI MONT KIARA,"B-8-5, CHANGKAT DUTA KIARA",8,2895,2017-09-13,2350000,2138274.0
25450,KIARAMAS SUTERA,"A-6-3, JALAN DESA KIARA",6,1905,2017-09-13,1020600,1045316.125
32330,CHERAS 4E,"22-4-1, JALAN 6/95B",4,560,2017-09-13,120000,113901.90625
31815,SRI LEMPAH,"126-4, LORONG JUGRA",4,558,2017-09-13,122500,124312.5390625
18778,PANTAI PANORAMA,"1-5-2, JALAN 112H",5,1206,2017-09-13,660000,691821.3125
23958,PINANG 1C,"28-00-10, OFF JALAN KLANG LAMA",0,926,2017-09-13,400000,311581.90625
31816,SRI LEMPAH,"128-4, SRI LEMPAH, LORONG JUGRA",4,558,2017-09-13,122500,124312.5390625
15861,FORTUNE AVENUE,"C-10-8, JALAN METRO PERDANA",10,1137,2017-09-13,500000,447523.6875
5012,TIFFANI KIARA,"A-32-8, CHANGKAT DUTA KIARA",32,1227,2017-09-13,1125000,975120.6875
12167,PARKVIEW SERVICE APARTMENT,"16-13, 5, CHANGKAT PERAK",16,420,2017-09-13,498000,514612.15625
36889,APARTMENT DAHLIA,"C-7-6, JALAN 1/27",7,861,2017-09-13,320000,314555.3125
27001,TAMAN BATU PERMAI,"28-8-06, JALAN 1/18B",8,717,2017-09-13,160000,132444.71875
11398,MENARA MENJALARA,"E-9-2, JALAN 1/62B",9,1076,2017-09-13,459000,473284.625
34913,BANGSAR PERMAI,"19-2-1, JALAN TANDOK, BANGSAR",2,989,2017-09-13,575000,538239.6875
14608,MONT KIARA PINES,"21-3, OFF JALAN BUKIT KIARA",21,1432,2017-09-13,600000,854586.1875
3433,MIDFIELDS,"D1-1-2, JALAN BESI KAWI",1,1275,2017-09-13,780000,618162.3125
1047,REGALIA SERVICE APARTMENT,"B-30-5, JALAN SULTAN ISMAIL",30,500,2017-09-13,490000,455102.125
34957,SERI DUTA II,"4-5, JALAN LANGGAK DUTA",4,1851,2017-09-13,1200000,1151200.75
12166,PARKVIEW SERVICE APARTMENT,"23-5, 5, CHANGKAT PERAK",23,420,2017-09-13,480000,512569.1875
37652,RUMAH PANGSA JALAN LOKE YEW,"28-4M, JALAN LOKE YEW",28,450,2017-09-13,88000,60318.2890625
18142,PERTAMA RESIDENCY,"17-23A, 16, JALAN 3/92B, TAMAN KOBENA",17,603,2017-09-13,365000,402693.84375
12349,ANJUNG HIJAU (GREENFIELD),"C-12-06, JALAN 1/155B",12,990,2017-09-13,470000,493384.4375
25249,NADIA PARKFRONT,"B-10-5, NO.1, PERSIARAN RESIDEN, PHASE 1B",10,1173,2017-09-14,800000,826281.4375
3751,BUKIT OUG,"3-6-3, JALAN 3A/155",6,1222,2017-09-14,420000,370327.75
2223,WANGSA MAJU SEKSYEN 2,"307(F8-03-307), JALAN 4/27A",3,527,2017-09-14,202000,174863.203125
2224,WANGSA MAJU SEKSYEN 2,"302, JALAN 4/27A",3,527,2017-09-14,188000,178701.421875
4380,MUTIARA MAGNA,"B-13-03, JALAN METRO 1",13,657,2017-09-14,175000,131235.421875
24709,BINJAI 8,"23-10, LORONG BINJAI",23,753,2017-09-14,602400,919602.625
12255,SENTUL UTAMA,"A-15-01, BANDAR SENTUL UTAMA",15,877,2017-09-14,400000,347940.4375
32536,PLATINUM LAKE PV21,"A-10-17, JALAN USAHAWAN 2, OFF JALAN GENTING KLANG",10,1041,2017-09-14,515000,462639.40625
6402,KIARA RESIDENCE,"C-8-1, JALAN JALIL PERWIRA 1",8,1023,2017-09-14,530000,580813.8125
33284,TAMAN MULIA,"NO 3G BLOK C, JALAN BUDIMAN",3,560,2017-09-14,110000,107768.9609375
23282,MONT KIARA ASTANA,"B-3-1, JALAN 1/70C",3,1668,2017-09-14,1060000,1004265.5
11397,MENARA MENJALARA,"C-3-2, JALAN 1/62B",3,980,2017-09-14,450000,439630.1875
17121,COVILLEA,"A-05-01, JALAN JALIL PERKASA 7",5,1421,2017-09-14,850000,881232.0
14227,SETIA SKY RESIDENCE,"A-03-03, JALAN RAJA MUDA ABD AZIZ, OFF JALAN TUN RAZAK",3,958,2017-09-14,870000,911252.25
16450,PALAZZIO SUNWAY,"B-03A-03A, JALAN SRI HARTAMAS",3,2486,2017-09-14,2150000,1824890.875
34396,THE OVAL,"26-1 WEST TOWER, LORONG KUDA",26,3897,2017-09-14,4881000,4410381.0
18547,DUA RESIDENCY,"A-3A-8, JALAN TUN RAZAK",3,2282,2017-09-14,1660000,1812577.875
27488,ABADI VILLA,"B-24-4, JALAN 2/109C",24,4338,2017-09-14,1000000,1637338.5
30889,KIARAMAS CENDANA,"10-16-04, JALAN DESA KIARA",16,2465,2017-09-14,1380000,1450149.125
34999,KASTURI,"16-11, JALAN TASIK PERMASIURI 3",16,657,2017-09-14,160000,157529.5625
35050,PUSAT NIAGA METRO PRIMA,"8-1-1, JALAN PRIMA 6",1,782,2017-09-14,200000,127225.1171875
30956,UNION HEIGHTS,"1-8-1, JALAN AWAN DANDAN",8,1335,2017-09-15,505000,481697.875
26821,QUADRO RESIDENCE,"B-10-2, JALAN KIA PENG",10,1804,2017-09-15,2200000,1953476.625
31989,ONE CENTRAL PARK,"31-5, JALAN RESIDEN 2",31,1281,2017-09-15,1245000,1054025.125
28700,AVENUE APARTMENT,"A-6-5, JALAN TAMAN SERI SENTOSA",6,926,2017-09-15,310000,313183.78125
30078,KELAB LE CHATEAU II,"B-16-3, LORONG SYED PUTRA KIRI",16,1485,2017-09-15,500000,415184.4375
7439,MARC SERVICE RESIDENCE,"A-13-03, JALAN PINANG",13,2928,2017-09-15,2770000,2811596.0
14226,SETIA SKY RESIDENCE,"A-28-3A, JALAN RAJA MUDA ABD AZIZ, OFF JALAN TUN RAZAK",28,1163,2017-09-15,1150000,1141702.875
10269,BUKIT PANDAN,"A-19-6 (H-20-7), JALAN CHERAS LAMA",19,1130,2017-09-15,370000,358725.53125
26059,O.G HEIGHTS,"16-C, JALAN AWAN CINA",16,912,2017-09-15,360000,394545.125
12348,ANJUNG HIJAU (GREENFIELD),"C-15-02, JALAN 1/155B",15,990,2017-09-15,490000,487926.125
8678,ANGKASA,"A-20-3A, JALAN PUNCAK GADING",20,926,2017-09-15,450000,430214.34375
12438,CENGAL,"A-12-20, JALAN SRI PERMAISURI 3",12,1012,2017-09-15,450000,424952.4375
25501,KIARA PARK CONDO,"B-02-02(P:M2-2-108), JALAN BURHANUDDIN HELMI",2,1367,2017-09-15,920000,868149.9375
1287,VERVE SUITES,"C-25-3A, JALAN KIARA 5",25,463,2017-09-15,590000,626277.5
15860,FORTUNE AVENUE,"D-7-3, JALAN METRO PERDANA 2",7,1954,2017-09-15,640000,602275.9375
3589,TAMAN SRI MURNI APARTMENT,"28-7-3, OFF JALAN SELAYANG",7,776,2017-09-15,150000,129298.65625
35049,PUSAT NIAGA METRO PRIMA,"E8-1-2, JALAN PRIMA 7",1,804,2017-09-15,220000,171425.265625
22266,288 RESIDENCES,"A-11-8, JALAN RIANG RIA",11,1216,2017-09-15,590000,633141.5625
25198,PRIMA MIDAH HEIGHTS,"30-13A-03, JALAN MIDAH 8",13,1485,2017-09-16,635000,668974.5
3242,SERINGIN RESIDENCES,"A-23-02, JALAN SENANG RIA",23,4908,2017-09-16,4855800,2253332.25
6666,DESA GREEN,"2-23A-12, JALAN DESA BAKTI",23,935,2017-09-18,650000,651980.0
2436,SENI MONT KIARA,"C-11-01, CHANGKAT DUTA KIARA",11,7911,2017-09-18,5500000,5213124.0
12534,TAMAN BUKIT CHERAS,"1-8-4, JALAN 2/144A",8,753,2017-09-18,173000,148813.203125
23229,SRI INTAN 1,"B-16-2, JALAN TROLAK 6, OFF JALAN IPOH",16,1152,2017-09-18,380000,387189.28125
13774,SRI SUAJAYA KONDO,"202-2-8, JALAN KAMPUNG BANDAR DALAM",2,1087,2017-09-18,310000,330501.71875
35810,THE SENTRAL RESIDENCES,"B-22-1, NO, 8 JALAN STESEN SENTRAL 2",22,1033,2017-09-18,1390000,1180545.75
32754,PELANGI,"C-3-1, JALAN PELANGI 9",3,1292,2017-09-18,430000,487337.875
7796,SERI BUKIT CEYLON,"06-01 (P:0601), NO. 8, LORONG CEYLON, OFF JALAN RAJA CHULAN",6,1141,2017-09-18,975555,1809579.5
7903,ENDAH RIA,"A-7-7, JALAN 3/149E",7,1399,2017-09-18,450000,476051.84375
13403,JALIL DAMAI,"C-2-8, JALAN 14/155C",2,1115,2017-09-18,470000,438105.03125
2022,TAMAN MELATI,"C12-T1-7, OFF J. GENTING KLANG",1,592,2017-09-18,235000,159950.5
29656,DESA PANDAN FLAT BLOCK B,"B4-3-1, JALAN KAMPUNG PANDAN",3,721,2017-09-18,200000,191191.578125
32358,PUDU IMPIAN 1,"109-05-15, JALAN PUDU ULU",5,667,2017-09-18,180000,139277.484375
29503,SERI RIANA,"A-1-3, JALAN WANGSA DELIMA 7",1,1313,2017-09-18,1000000,686360.25
35263,BINTANG MAS,"65-5-1, JALAN JELAWAT 1",5,1324,2017-09-18,500000,482494.15625
443,THE SCOTT GARDEN,"A-23A-20, JALAN KELANG LAMA",23,775,2017-09-18,630000,484559.5625
7797,SERI BUKIT CEYLON,"08-05(P:0805), NO. 8, LORONG CEYLON, OFF JALAN RAJA CHULAN",8,646,2017-09-18,566800,1157059.625
15946,SWISS GARDEN HOTEL,"S-21-05, JALAN GALLOWAY",21,646,2017-09-18,590000,731373.375
442,THE SCOTT GARDEN,"A-23A-18, JALAN KELANG LAMA",23,775,2017-09-18,650000,484559.5625
38138,THREE28 TUN RAZAK,"19-07, JALAN TUN RAZAK",19,710,2017-09-18,850000,556214.6875
13861,RIANA GREEN EAST KL,"C-LG2-2, JALAN WANGSA DELIMA 2",2,1087,2017-09-18,592000,569866.6875
38371,PKNS FLAT JALAN KUCHING (TAMAN SRI DELIMA),"9, BLOK J, JALAN KUCHING",1,409,2017-09-18,90000,58266.140625
38162,KONDOMINIUM RAFFLESIA,"A-13-5, JALAN 6/48A",13,1365,2017-09-18,630000,570892.0625
21041,MONT KIARA BAYU,"23-10, OFF JALAN BUKIT KIARA BAYU",23,807,2017-09-18,560000,620922.125
36099,MAXIM CITILIGHTS,"C-28-01, JALAN SENTUL PERDANA",28,1095,2017-09-18,483000,491376.5625
16689,11 MONT KIARA,"D-13-1, JALAN KIARA 1",13,2702,2017-09-18,2200000,2260786.25
2620,BANDAR TASIK SELATAN FLAT,"A-17-11, JALAN 30/146",17,657,2017-09-18,180000,135113.53125
30567,VILLA DANAU,"B-2-4, JALAN 5/23",2,1109,2017-09-18,495000,419372.40625
3910,GEMBIRA RESIDEN,"C-11-2, JALAN GEMBIRA",11,1141,2017-09-18,690000,658323.5625
31658,HAMPSHIRE PARK,"A-23A-4, PERSIARAN HAMPSHIRE",23,2034,2017-09-18,1620000,1586344.0
2021,TAMAN MELATI,"E4-8, JALAN 1/5C",4,710,2017-09-19,220000,156564.734375
2020,TAMAN MELATI,"A4-3-6, JALAN 1/5C",3,581,2017-09-19,150000,141556.625
33511,ALAM PURI 51,"17-2, JALAN KAMPUNG BATU 5, OFF JALAN IPOH",17,1119,2017-09-19,615000,547126.75
13048,MAY TOWER SERVICE APARTMENT,"7-23-20, 7, JALAN MUNSYI ABDULLAH",23,484,2017-09-19,388000,361116.9375
24867,PANTAI HILLPARK 1,"D2-L1-3, JALAN PANTAI DALAM",1,1464,2017-09-19,630000,580257.375
25748,MENARA DUTA 1,"155-10-7, OFF JALAN SEGAMBUT",10,1442,2017-09-19,500000,507174.75
3057,ROYAL DOMAIN SRI PUTRAMAS 2,"A2-12-3A, JALAN PUTRAMAS",12,1206,2017-09-19,550000,581494.9375
35609,SELANGOR MANSION,"1-5-20, JALAN MASJID INDIA",5,877,2017-09-19,200000,203186.359375
38573,SUASANA LUMAYAN CONDO(CASA IMPIAN),"C-2-9, JALAN TASIK PERMAISURI 2",2,1141,2017-09-19,465000,396705.5625
24223,THE PARK RESIDENCE,"A-20-2, JALAN 1/112H, BANGSAR SOUTH",20,3413,2017-09-19,2380000,2016553.75
26634,PLATINUM HILL PV6,"B-15-9, JALAN MELATI UTAMA",15,1389,2017-09-19,470000,513778.03125
10664,PLATINUM LAKE PV12,"A-21-11, PV12, JALAN LANGKAWI",21,1302,2017-09-19,520000,517600.78125
26583,FABER RIA,"6-13, JALAN DESA SENTOSA",6,1432,2017-09-19,730000,674554.5
35752,KEPONG ENTREPRENEURS PARK,"3-3A, JALAN 3/34A",3,840,2017-09-19,180000,180559.265625
29502,SERI RIANA,"A-27-3A, JALAN WANGSA DELIMA 7",27,1378,2017-09-19,800000,749665.5625
3056,ROYAL DOMAIN SRI PUTRAMAS 2,"B1-26-03A, JALAN PUTRAMAS",26,1281,2017-09-19,600000,584692.4375
1046,REGALIA SERVICE APARTMENT,"B-13-5, JALAN SULTAN ISMAIL",13,505,2017-09-19,550000,463702.1875
38050,DESA TASEK FASA 6B,"6-4-10, JALAN 2A/146",4,730,2017-09-19,185000,112676.078125
38387,JALAN BRUNEI UTARA,"12B, JALAN BRUNEI UTARA",10,603,2017-09-19,280000,116914.15625
3432,MIDFIELDS,"D2-7-1, JALAN 6/108C",7,1044,2017-09-19,600000,534039.875
7051,TASIK HEIGHTS,"A-3A-1, JALAN LIKU TASIK SELATAN 21/146",3,854,2017-09-19,317000,257635.21875
8018,TITIWANGSA SENTRAL CONDO,"A1-7-3A, JALAN CHEMOR",7,1055,2017-09-19,643000,601243.5
26248,TAMAN SETAPAK INDAH,"J-1-14, JALAN 2/6",1,646,2017-09-19,250000,183575.5625
27857,DESA PUTRA,"A-14-06, JALAN WANGSA PERDANA 3",14,1345,2017-09-19,660000,680531.375
30854,231 TR SERVICE SUITES,"9-3, JALAN TUN RAZAK",9,1087,2017-09-19,698000,783626.1875
21865,GREEN PARK,"C-5-3A, JALAN AWAN PINTAL",5,1270,2017-09-19,380000,370605.8125
35663,SRI TTDI,"C-0-1 (C-GF-01), JALAN RAHIM KAJAI 14",0,1001,2017-09-19,600000,517930.625
13963,RIVERCITY CONDOMINIUM,"23A-2, OFF JALAN IPOH",23,1216,2017-09-20,480000,560527.9375
22812,PRIMA PELANGI,"A-12-13A, BOUGAINVILA, JALAN 1/62B",12,1119,2017-09-20,380000,384903.375
11795,KIARA DESIGNER,"B-22-3, JALAN KIARA 3",22,1259,2017-09-20,790000,793763.625
22498,SEGAR APARTMENT,"A-G-5, JALAN 1A",1,667,2017-09-20,228000,161364.375
38137,THREE28 TUN RAZAK,"07-03, JALAN TUN RAZAK",7,1184,2017-09-20,1190000,757083.0625
25598,TWIN ARKZ,"A-18-2, JALAN JALIL PERKASA 1",18,1023,2017-09-20,895000,855967.125
33951,TAMAN SPPK SEGAMBUT,"5-4-3, OFF JALAN SEGAMBUT",4,767,2017-09-20,150000,168373.84375
38470,MADGE RESIDENCES,"C-2-2, JAJLAN MADGE",2,2939,2017-09-20,3500000,2650219.75
19346,ASTANA LUMAYAN,"A-17-01, JALAN TASIK PERMAISURI 3",17,1206,2017-09-20,565000,492687.625
19993,VISTA KOMANWEL B,"B1-06-8, OFF JALAN BARAT",6,1399,2017-09-20,583000,529471.75
13402,JALIL DAMAI,"C-11-1, JALAN 14/155C",11,1076,2017-09-20,450000,448602.65625
9959,TAMAN SRI KUCHING,"7-2-1, JALAN SELINSING 1",2,775,2017-09-20,160000,200330.234375
11485,I-ZEN KIARA I,"11-5, JALAN KIARA",11,926,2017-09-20,700000,733268.875
23174,SRI PENAGA,"33-2-3, JALAN MAAROF",2,1948,2017-09-20,1630000,1589621.25
3241,SERINGIN RESIDENCES,"B-10-02, JALAN SENANG RIA",10,2336,2017-09-20,1325000,1239134.375
441,THE SCOTT GARDEN,"B-23A-18, JALAN KLANG LAMA",23,764,2017-09-20,630000,487453.59375
33677,CHELSEA @ PLAZA DAMAS 3,"B-6-40, JALAN SRI HARTAMAS 1",6,500,2017-09-20,410000,453044.75
13773,SRI SUAJAYA KONDO,"204-6-7, JALAN KAMPUNG BANDAR DALAM",6,969,2017-09-20,305000,316455.125
28782,PRIMA TIARA,"9-8, JALAN 6/38A",9,936,2017-09-20,340000,376215.5625
9709,PUNCAK BANYAN,"B-3-12, LEBUHRAYA ELITE",3,807,2017-09-20,310000,313156.0
10786,PLATINUM LAKE PV16,"18-10, JALAN DANAU SAUJANA",18,1453,2017-09-20,560000,598881.75
27987,38 BIDARA,"03-05/B3, 30, JALAN BEDARA",3,689,2017-09-20,500000,533204.25
17575,VISTA KOMANWEL C,"C-13-7, OFF LEBUHRAYA KESAS",13,1206,2017-09-20,480000,518350.125
25548,PALM COURT CONDOMINIUM,"D-8-12, JALAN BERHALA",8,721,2017-09-20,385000,390770.53125
26819,QUADRO RESIDENCE,"A-28-2, JALAN KIA PENG",28,2357,2017-09-20,2500000,2650940.25
12702,PANTAI HILLPARK 2,"5-20-4, JALAN PANTAI DALAM",20,1023,2017-09-20,450000,438142.65625
1583,THE Z RESIDENCE,"JB-05-13, JALAN JALIL PERWIRA",5,1410,2017-09-20,700000,680436.625
27000,TAMAN BATU PERMAI,"24-7-5, JALAN 1/18B",7,612,2017-09-20,140000,92986.015625
26820,QUADRO RESIDENCE,"A-35-2, JALAN KIA PENG",35,2357,2017-09-20,2500000,2598771.5
36965,6 CAPSQUARE,"N-10-3, PERSIARAN CAPSQUARE",10,1421,2017-09-20,1100000,1157979.125
29863,ZEHN BUKIT PANTAI,"B-2-3A, JALAN BUKIT PANTAI",2,2971,2017-09-20,1850000,2037298.75
35396,PEARL SURIA RESIDENCE,"S-13-17, JALAN SEPADU, OFF JALAN KLANG LAMA",13,1158,2017-09-20,715115,629098.125
29862,ZEHN BUKIT PANTAI,"A-3-2, JALAN BUKIT PANTAI",3,1884,2017-09-21,1290000,1398889.25
8918,PRIMA SETAPAK,"A-12-13, JALAN GENTING KELANG",12,1227,2017-09-21,420000,468161.1875
24011,VILLA PANTAI,"A-23-3A, JALAN PANTAI MURNI 8",23,1019,2017-09-21,720000,638495.125
6927,VIPOD SUITES,"A-26-3, JALAN KIA PENG (VIPOD SUITES)",26,657,2017-09-21,1160000,1065923.0
14779,BERJAYA TIMES SQUARE,"A-30-16, JALAN IMBI",30,1098,2017-09-21,1200000,1111126.75
5736,SRI RAKYAT,"B-11-5, JALAN 14/155C",11,667,2017-09-21,200000,182768.328125
37350,KL GATEWAY,"C-12-06, JALAN KERINCHI",12,501,2017-09-21,480000,470879.125
8781,CASA IDAMAN,"A-13A-17, JALAN 1/12D, OFF JALAN IPOH",13,1012,2017-09-21,465000,414219.03125
21927,MENARA ORKID,"45-4-06, JALAN 3/48A, OFF JALAN SENTUL",4,850,2017-09-21,320000,260497.203125
12701,PANTAI HILLPARK 2,"4-4-1, FASA 2, JALAN PANTAI DALAM",4,1216,2017-09-21,550000,478356.0
21,OUG PARKLANE,"D2-11-6, JALAN 1/152",11,950,2017-09-21,390000,407302.75
31526,TAMAN KOBENA,"2-0-7, LORONG 4/92B",0,570,2017-09-21,130000,117548.0625
36578,KELOMPOK CEMPERLING,"6-1-1, K CEMERLING, JALAN 30/56, AMPANG/ULU KLANG",1,527,2017-09-21,100000,100045.140625
22,OUG PARKLANE,"C1-16-6, JALAN 1/152",16,950,2017-09-21,395000,411426.9375
1582,THE Z RESIDENCE,"D-10-09, JALAN JALIL PERWIRA 2",10,1249,2017-09-21,660000,643351.375
34278,SRI IMPIAN,"24-11, JALAN ANG SENG",24,1485,2017-09-21,810000,804162.625
24769,MONT KIARA PALMA,"17-13A-3, JALAN KIARA",13,1389,2017-09-21,1100000,897317.125
34072,STONOR PARK CONDO,"A-06-1, JALAN STONOR",6,3358,2017-09-21,2600000,2851052.75
27089,CLEAR WATER RESIDENCE,"5-2, CHANGKAT SEMANTAN",5,1703,2017-09-21,1630000,1426497.625
2822,VILLA WANGSAMAS CONDO,"A-2-6, JALAN SERI WANGSA 2 (JALAN 34/26)",2,1270,2017-09-21,490000,542870.0
36338,MH PLATINUM RESIDENSI,"7-03, JALAN GOMBAK SEJAHTERA",7,682,2017-09-21,335000,339789.3125
30641,THE GREENS,"B-13-3A, JALAN WAN KADIR 5",13,1445,2017-09-21,1734000,1330801.375
7180,ST.MARY RESIDENSI,"A1-7-3A, JALAN TENGAH",7,1464,2017-09-21,1800000,1635553.125
28162,SERI MALAYSIA,"17-04, JALAN PUCHONG",17,657,2017-09-22,130000,116277.3359375
1581,THE Z RESIDENCE,"JB-09-06, JALAN JALIL PERWIRA",9,1238,2017-09-23,625000,619717.0625
32753,PELANGI,"B-9-73, JALAN PELANGI 9",9,1227,2017-09-23,350000,468828.25
10982,PUTRA MAJESTIK,"C-13-6 (P : C-13A-8), JALAN KASIPILLAY",13,1087,2017-09-25,440000,446475.03125
29501,SERI RIANA,"G-8-3A, JALAN WANGSA DELIMA 7",8,1528,2017-09-25,940000,848643.625
18334,KUCHAI BREM PARK,"02-05-1, JALAN SELESA 2",5,947,2017-09-25,380000,346844.84375
29938,SERI CENDEKIA,"B-19-1, JALAN 4/124",19,1442,2017-09-25,440000,415486.25
37496,MELATI IMPIAN,"5-11, JALAN 5/22A",5,872,2017-09-25,330000,252949.109375
10562,PLATINUM LAKE PV10,"B-12-09, NO.2, JALAN DANAU SAUJANA 2, TAMAN DANAU KOTA",12,1270,2017-09-25,500000,505381.5625
37722,MENARA SRI JATI,"2-11-5, JALAN 27/56, AMPANG/ULU KLANG",11,872,2017-09-25,200000,192045.359375
28210,DELIMA J,"J5-2-24, JALAN KAMPUNG PANDAN",2,947,2017-09-25,368000,300873.21875
8532,CHANGKAT VIEW CONDOMINIUM,"A-08-03, CHANGKAT VIEW CONDO",8,1098,2017-09-25,520000,562196.125
12700,PANTAI HILLPARK 2,"7-13-6, FASA 2, JALAN PANTAI DALAM",13,1044,2017-09-25,440000,471493.875
7179,ST.MARY RESIDENSI,"A1-12-1, JALAN PERAK",12,1141,2017-09-25,1380000,1002691.1875
4694,VILLA ORKID,"B-02-01, JALAN PRIMA PELANGI 7",2,1893,2017-09-25,745000,785893.875
27902,MEDAN PUTRA,"B-7-4, JALAN 2-62D",7,915,2017-09-25,382000,380964.78125
38319,DUA MENJALARA,"02-05, JALAN 1/62A",2,1358,2017-09-25,745000,226068.78125
32150,LAMAN SCENARIA KIARA,"B-13-8, JALAN 6/38A",13,1019,2017-09-25,610000,648420.125
31988,ONE CENTRAL PARK,"21-09, CHANGKAT DUTA KIARA",21,1356,2017-09-25,1330000,1070374.5
17574,VISTA KOMANWEL C,"C-27-3, OFF LEBUHRAYA KESAS",27,1206,2017-09-25,525000,534561.125
7902,ENDAH RIA,"C-11-13 (S-11-13A), JALAN 3/149E",11,1421,2017-09-25,425000,503579.78125
31266,MUTIARA,"C-4-6, JALAN KLANG LAMA",4,721,2017-09-25,195000,208750.421875
2019,TAMAN MELATI,"A5-5-6, JALAN 1/5C",5,581,2017-09-25,200000,141038.78125
11688,THE SAFFRON,"E2C-7-3A, JALAN IPOH",7,1001,2017-09-25,608000,639689.125
25547,PALM COURT CONDOMINIUM,"A-11-8, JALAN BERHALA",11,947,2017-09-25,535000,519667.25
33257,KM 1 BUKIT JALIL,"B-13-01, JALAN JALIL PERKASA 1",13,1717,2017-09-25,1100000,1169416.5
769,SRI PENARA,"C-17-22, JALAN SRI PERMAISURI 1",17,646,2017-09-25,185000,167892.328125
5011,TIFFANI KIARA,"A-6-8, CHANGKAT DUTA KIARA",6,1227,2017-09-25,930000,925862.0
36914,MENARA JENTAYU,"1-4-1, M. JENTAYU, JALAN 6/56, AMPANG/ULU KLANG",4,872,2017-09-25,280000,209395.84375
16206,THE LUMAYAN,"A-02-11, JALAN TASIK PERMAISURI 2",2,829,2017-09-26,330000,326032.84375
5471,ARENA GREEN,"A-5-10, BUKIT JALIL",5,883,2017-09-26,365000,380126.0625
768,SRI PENARA,"A-01-36, JALAN SRI PERMAISURI 1",1,646,2017-09-26,105000,172080.453125
1792,SOLARIS DUTAMAS,"N-20-B(C1-20-2), JALAN DUTAMAS 1",20,1259,2017-09-26,1200000,1053420.25
38444,SRI LANGKAWI,"04-04-04, OFF JALAN GOMBAK",4,560,2017-09-26,165000,125858.3046875
3909,GEMBIRA RESIDEN,"C-13A-6, JALAN 13/155B",13,1550,2017-09-26,820000,836406.625
31657,HAMPSHIRE PARK,"A-23A-3, PESIARAN HAMPSHIRE",23,1830,2017-09-26,1430000,1470348.5
5601,KETUMBAR HEIGHTS,"A-6-10, JALAN 6/95B",6,756,2017-09-26,280000,309264.5
27945,CASA RIA,"281-1-1, JALAN JEJAKA",1,1076,2017-09-26,400000,418512.21875
34372,CASA RESIDENCY,"16-1, JALAN GALLOWAY (OFF JALAN PUDU)",16,1023,2017-09-26,1000000,1009662.4375
30992,TAMAN NAGA EMAS,"3-8-1, JALAN 4/140",8,783,2017-09-26,190000,151192.28125
36367,VUE RESIDENCES,"17-1, JALAN PAHANG",17,726,2017-09-26,570000,582009.25
1580,THE Z RESIDENCE,"B-13-01, JALAN JALIL PERWIRA 2",13,1410,2017-09-26,680000,695906.125
14607,MONT KIARA PINES,"15C-8-3, OFF JALAN BUKIT KIARA",8,1432,2017-09-26,1000000,842649.125
27770,FABER HEIGHTS,"80-185, JALAN DESA UTAMA",1,936,2017-09-26,560000,540272.125
18707,KIARAMAS DANAI,"B-19-02, JALAN DESA KIARA, KIARAMAS DANAI",19,2497,2017-09-26,2320000,2015138.75
11396,MENARA MENJALARA,"C-11-8 (B2-11-8), JALAN 1/62B",11,980,2017-09-26,385000,446394.5625
38598,THE TROIKA,"C-11-1, PERSIARAN KLCC",11,2347,2017-09-26,2606100,2995915.5
24222,THE PARK RESIDENCE,"B-18-8, JALAN 1/112H, BANGSAR SOUTH",18,1485,2017-09-27,1230000,1067211.75
18141,PERTAMA RESIDENCY,"11-19, JALAN 3/92B",11,603,2017-09-27,330000,396538.75
35048,PUSAT NIAGA METRO PRIMA,"14-3, JALAN PRIMA 6",14,667,2017-09-27,115000,117588.875
30330,LAMAN CEYLON,"23A-7, JALAN CEYLON",23,818,2017-09-27,1005000,887798.125
24550,DANAU PERMAI,"10-10-2(C-11-2), JALAN 3/109F",10,1249,2017-09-27,730000,654549.25
30367,VERTICAS RESIDENSI,"B-23A-01, JALAN CEYLON",23,2153,2017-09-27,1900000,2494542.25
24431,MENARA CITY ONE,"A-39-08, JALAN MUNSHI ABDULLAH",39,1249,2017-09-27,480000,483284.875
25800,PEARL POINT,"A-16-4, JALAN SEPADU 3",16,1087,2017-09-27,420000,436713.4375
